Latitude,Longitude,Sample Date,platform,diff_days,collection,pixels_water,w_coastal,w_blue,w_green,w_red,w_lwir11,w_mndwi,w_clorofila,w_turbid_ndti,l_nir,l_swir16,l_swir22,l_ndvi,l_ndmi
-28.801278,31.955389,26-09-2013,landsat-8,11.0,L2,0.0,,,,,,,,,,,,,
-27.169444,29.233889,26-09-2013,landsat-8,7.0,L2,0.0,,,,,,,,,,,,,
-27.00222,28.76528,26-09-2013,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-26.861111,28.884722,27-09-2013,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-29.987778,29.851667,30-09-2013,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-29.744167,29.905833,30-09-2013,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-28.44555556,32.325,31-10-2013,landsat-8,8.0,L2,0.0,,,,,,,,,,,,,
-27.671111,27.236944,01-10-2013,landsat-8,5.0,L2,0.0,,,,,,,,,,,,,
-28.068333,31.55,01-10-2013,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-30.398056,30.601944,02-10-2013,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-27.00222,28.76528,02-10-2013,landsat-8,6.0,L2,0.0,,,,,,,,,,,,,
-27.02314,28.59389,02-10-2013,landsat-8,6.0,L2,0.0,,,,,,,,,,,,,
-27.273889,28.49,02-10-2013,landsat-8,6.0,L2,0.0,,,,,,,,,,,,,
-27.3,28.586944,02-10-2013,landsat-8,6.0,L2,0.0,,,,,,,,,,,,,
-27.671111,27.236944,02-10-2013,landsat-8,6.0,L2,0.0,,,,,,,,,,,,,
-27.3,28.586944,03-10-2013,landsat-8,7.0,L2,0.0,,,,,,,,,,,,,
-29.803611,30.516111,04-10-2013,landsat-8,6.0,L2,0.0,,,,,,,,,,,,,
-26.905,32.324722,09-10-2013,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-24.99328,30.81444,15-10-2013,landsat-8,6.0,L2,0.0,,,,,,,,,,,,,
-26.45,28.085833,22-10-2013,landsat-8,6.0,L2,0.0,,,,,,,,,,,,,
-26.98472222,26.63227778,22-10-2013,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-28.141944,26.417778,22-10-2013,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-26.861111,28.884722,23-10-2013,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-26.98472222,26.63227778,23-10-2013,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-28.747778,31.745833,24-10-2013,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-25.99136,27.84208,28-10-2013,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-26.45,28.085833,28-10-2013,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-25.45963889,28.26430556,29-10-2013,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-25.81048333,27.90955222,30-10-2013,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-30.160091,27.40124,30-10-2013,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-30.336111,27.359444,30-10-2013,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-28.883333,27.89,30-10-2013,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-31.104278,29.399722,30-10-2013,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-31.396,29.2651,30-10-2013,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-31.554722,29.245556,30-10-2013,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-28.69485,28.23487,31-10-2013,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-28.883333,27.89,31-10-2013,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-29.744167,29.905833,01-11-2013,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-33.38056,19.30167,04-11-2013,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-32.502778,19.535833,04-11-2013,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-28.760833,17.730278,11-11-2013,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-28.75,30.442778,13-11-2013,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-29.161667,30.629722,13-11-2013,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-34.039722,22.133333,15-11-2013,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-29.380556,30.2775,18-11-2013,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-27.169444,29.233889,19-11-2013,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-26.648056,27.089444,19-11-2013,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-26.970278,27.211111,19-11-2013,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-34.075556,20.145556,19-11-2013,landsat-7,2.0,L2,0.0,,,,,,,,,,,,,
-28.404444,30.013056,20-11-2013,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-28.116667,26.725278,21-11-2013,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-27.00222,28.76528,26-11-2013,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-25.45963889,28.26430556,26-11-2013,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-24.670833,28.560833,27-11-2013,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-26.861111,28.884722,27-11-2013,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-30.13573889,30.67422222,28-11-2013,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-29.803611,30.516111,29-11-2013,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-26.73806,27.59194,01-12-2013,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-26.45,28.085833,02-12-2013,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-25.127778,27.628889,03-12-2013,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-24.69514,27.40906,03-12-2013,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-27.273889,28.49,03-12-2013,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-27.4275,28.525833,03-12-2013,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-27.3,28.586944,03-12-2013,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-29.641944,30.6875,04-12-2013,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-25.20639,27.558,04-12-2013,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-34.039722,22.133333,04-12-2013,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-34.092222,21.295278,05-12-2013,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-23.658056,31.05,06-12-2013,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-23.281,30.54305556,06-12-2013,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-25.73411,27.21422,10-12-2013,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-24.183889,30.823889,11-12-2013,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-28.116667,26.725278,22-10-2013,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-29.380556,30.2775,18-12-2013,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-24.058889,31.237222,19-12-2013,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-28.116667,26.725278,24-11-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-28.116667,26.725278,25-11-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-28.116667,26.725278,14-04-2015,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-28.116667,26.725278,15-04-2015,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-28.116667,26.725278,22-07-2015,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-28.141944,26.417778,06-01-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-26.648056,27.089444,08-01-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-26.970278,27.211111,08-01-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-27.044444,27.005,08-01-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-30.160091,27.40124,09-01-2014,landsat-7,1.0,L2,0.0,,,,,,,,,,,,,
-30.534167,24.961944,10-01-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-29.641944,30.6875,14-01-2014,landsat-7,4.0,L2,0.0,,,,,,,,,,,,,
-29.744167,29.905833,22-01-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-27.01011111,26.69808333,28-01-2014,landsat-7,3.0,L2,0.0,,,,,,,,,,,,,
-26.98472222,26.63227778,28-01-2014,landsat-7,3.0,L2,0.0,,,,,,,,,,,,,
-28.768056,20.720556,29-01-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-27.38972222,26.46388889,30-01-2014,landsat-7,1.0,L2,0.0,,,,,,,,,,,,,
-29.380556,30.2775,31-01-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-26.73806,27.59194,03-02-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-26.45,28.085833,03-02-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-29.744167,29.905833,05-02-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-26.970278,27.211111,05-02-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-28.116667,26.725278,05-02-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-27.044444,27.005,05-02-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-27.937778,31.209444,06-02-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-29.658056,25.973333,07-02-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-31.554722,29.245556,10-02-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-27.935,26.126667,11-02-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-27.044444,27.005,11-02-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-23.658056,31.05,12-02-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-27.044444,27.005,12-02-2014,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-33.897778,20.012778,13-02-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-33.818056,19.694722,17-02-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-32.595833,19.009444,18-02-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-29.744167,29.905833,19-02-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-33.7075,18.97444444,19-02-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-33.31388889,19.07472222,20-02-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-27.935,26.126667,24-02-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-28.1175,26.719444,24-02-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-28.116667,26.725278,24-02-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-27.01011111,26.69808333,25-02-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-25.127778,27.628889,25-02-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-26.970278,27.211111,25-02-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-26.880278,26.965,25-02-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-26.98472222,26.63227778,25-02-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-27.044444,27.005,25-02-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-25.73411,27.21422,26-02-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-26.648056,27.089444,26-02-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-28.116667,26.725278,26-02-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-26.861111,28.884722,04-03-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-27.02314,28.59389,04-03-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-27.398611,26.614722,04-03-2014,landsat-7,0.0,L2,0.0,,,,,,,,,,,,,
-27.4,26.624722,04-03-2014,landsat-7,0.0,L2,0.0,,,,,,,,,,,,,
-29.161667,23.696389,05-03-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-29.140556,31.391944,05-03-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-27.671111,27.236944,05-03-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-29.033333,23.983333,05-03-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-22.769722,30.886944,06-03-2014,landsat-7,0.0,L2,0.0,,,,,,,,,,,,,
-27.937778,31.209444,06-03-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-27.398611,26.614722,06-03-2014,landsat-7,2.0,L2,0.0,,,,,,,,,,,,,
-29.380556,30.2775,08-03-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-28.1175,26.719444,10-03-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-24.183889,30.823889,11-03-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-26.648056,27.089444,11-03-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-26.970278,27.211111,11-03-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-26.880278,26.965,11-03-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-27.044444,27.005,11-03-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-30.568333,29.422778,11-03-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-30.570833,29.150556,11-03-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-31.104278,29.399722,11-03-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-24.034167,31.123611,12-03-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-31.031389,28.883333,12-03-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-30.86013889,29.07125,12-03-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-24.679167,30.8025,13-03-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-23.658056,31.05,18-03-2014,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-23.281,30.54305556,18-03-2014,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-27.169444,29.233889,18-03-2014,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-26.861111,28.884722,18-03-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-25.447222,30.711667,18-03-2014,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-28.376944,24.303056,11-04-2013,landsat-8,6.0,L2,0.0,,,,,,,,,,,,,
-28.376944,24.303056,30-01-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-22.225556,29.990556,25-03-2014,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-22.935,28.004167,26-03-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-25.20639,27.558,26-03-2014,,,,,,,,,,,,,,,,,
-22.935,28.004167,27-03-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-34.075556,20.145556,01-04-2014,,,,,,,,,,,,,,,,,
-33.13083,18.86278,03-04-2014,,,,,,,,,,,,,,,,,
-28.308889,31.9025,08-04-2014,,,,,,,,,,,,,,,,,
-28.75,30.442778,09-04-2014,,,,,,,,,,,,,,,,,
-26.98472222,26.63227778,15-04-2014,,,,,,,,,,,,,,,,,
-29.160278,26.573333,15-04-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-27.01011111,26.69808333,16-04-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-29.744167,29.905833,16-04-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-26.648056,27.089444,16-04-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-26.970278,27.211111,16-04-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-26.880278,26.965,16-04-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-28.69485,28.23487,23-04-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-29.615556,27.065278,23-04-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-28.883333,27.89,23-04-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-30.160091,27.40124,24-04-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-30.336111,27.359444,24-04-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-31.000833,26.353056,25-04-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-30.679722,26.7125,25-04-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-29.161667,30.629722,08-05-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-28.376944,24.303056,08-05-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-30.568333,29.422778,13-05-2014,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-34.092222,21.295278,13-05-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-34.075556,20.145556,13-05-2014,landsat-7,1.0,L2,0.0,,,,,,,,,,,,,
-24.058889,31.237222,14-05-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-30.86013889,29.07125,15-05-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-30.77586667,29.03221667,15-05-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-23.281,30.54305556,21-05-2014,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-34.405833,19.600556,21-05-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-33.897778,20.012778,22-05-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-33.501667,21.624167,27-05-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-29.744167,29.905833,28-05-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-29.803611,30.516111,20-06-2014,landsat-8,7.0,L2,0.0,,,,,,,,,,,,,
-29.140556,31.391944,24-06-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-30.160091,27.40124,25-06-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-30.336111,27.359444,25-06-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-31.000833,26.353056,26-06-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-30.679722,26.7125,26-06-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-28.068333,31.55,01-07-2014,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-26.905,32.324722,09-07-2014,landsat-8,3.0,L2,3.0,0.3984916666666667,0.3689658333333334,0.3655375,0.33393999999999996,8.552347820000023,0.12197732522129173,1.0878631489904276,-0.04982684383454574,,,,,
-33.501667,21.624167,23-07-2014,landsat-8,7.0,L2,0.0,,,,,,,,,,,,,
-30.830556,26.921389,24-07-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-30.679722,26.7125,24-07-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-34.031944,22.053333,05-08-2014,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-34.039722,22.133333,05-08-2014,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-31.394444,20.947222,07-08-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-27.495556,26.074722,12-08-2014,landsat-8,7.0,L2,0.0,,,,,,,,,,,,,
-26.880278,26.965,13-08-2014,landsat-8,6.0,L2,0.0,,,,,,,,,,,,,
-26.73806,27.59194,18-08-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-27.671111,27.236944,18-08-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-29.160278,26.573333,18-08-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-27.169444,29.233889,19-08-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-27.495556,26.074722,19-08-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-28.404444,30.013056,20-08-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-26.648056,27.089444,20-08-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-26.970278,27.211111,20-08-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-26.880278,26.965,20-08-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-28.058889,30.373611,20-08-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-31.000833,26.353056,21-08-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-30.679722,26.7125,21-08-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-26.648056,27.089444,26-08-2014,landsat-8,7.0,L2,0.0,,,,,,,,,,,,,
-26.970278,27.211111,26-08-2014,landsat-8,7.0,L2,0.0,,,,,,,,,,,,,
-26.880278,26.965,26-08-2014,landsat-8,7.0,L2,0.0,,,,,,,,,,,,,
-23.23572222,27.717,17-09-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-28.768056,20.720556,17-09-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-32.502778,19.535833,22-09-2014,landsat-8,6.0,L2,0.0,,,,,,,,,,,,,
-31.860278,18.6875,23-09-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-26.45,28.085833,24-09-2014,landsat-8,5.0,L2,0.0,,,,,,,,,,,,,
-32.94583,18.33667,25-09-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-27.573056,24.746389,26-09-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-25.99136,27.84208,29-09-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-26.73806,27.59194,30-09-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-26.45,28.085833,30-09-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-25.45963889,28.26430556,30-09-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-29.744167,29.905833,03-10-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-31.396,29.2651,07-10-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-31.104278,29.399722,08-10-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-31.554722,29.245556,09-10-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-28.69485,28.23487,14-10-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-28.883333,27.89,14-10-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-28.747778,31.745833,15-10-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-34.075556,20.145556,21-10-2014,landsat-8,6.0,L2,0.0,,,,,,,,,,,,,
-29.641944,30.6875,22-10-2014,landsat-7,3.0,L2,0.0,,,,,,,,,,,,,
-28.44555556,32.325,16-12-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-34.065833,20.404167,28-10-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-26.905,32.324722,29-10-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-28.768056,20.720556,29-10-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-34.405833,19.600556,29-10-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-33.897778,20.012778,30-10-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-29.744167,29.905833,03-11-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-30.733889,29.828333,04-11-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-29.380556,30.2775,04-11-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-34.039722,22.133333,04-11-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-30.398056,30.601944,05-11-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-29.140556,31.391944,11-11-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-28.801278,31.955389,11-11-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-28.747778,31.745833,12-11-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-26.98472222,26.63227778,14-11-2014,landsat-7,1.0,L2,0.0,,,,,,,,,,,,,
-25.513889,31.224444,18-11-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-29.641944,30.6875,19-11-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-27.671111,27.236944,20-11-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-29.160278,26.573333,20-11-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-28.058889,30.373611,22-11-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-23.23572222,27.717,24-11-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-31.554722,29.245556,24-11-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-27.01011111,26.69808333,25-11-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-31.860278,18.6875,25-11-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-26.970278,27.211111,25-11-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-26.880278,26.965,25-11-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-28.1175,26.719444,25-11-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-31.104278,29.399722,25-11-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-23.763056,27.908611,26-11-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-27.602222,29.942778,26-11-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-31.031389,28.883333,26-11-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-34.250556,20.9925,26-11-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-27.169444,29.233889,27-11-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-26.861111,28.884722,27-11-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-32.94583,18.33667,27-11-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-34.065833,20.404167,02-12-2014,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-25.99136,27.84208,08-12-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-29.042222,24.6,08-12-2014,landsat-7,0.0,L2,0.0,,,,,,,,,,,,,
-29.028629,24.638389,08-12-2014,landsat-7,0.0,L2,0.0,,,,,,,,,,,,,
-24.183889,30.823889,09-12-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-24.69514,27.40906,09-12-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-25.73411,27.21422,09-12-2014,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-29.641944,30.6875,10-12-2014,landsat-7,2.0,L2,0.0,,,,,,,,,,,,,
-26.970278,27.211111,10-12-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-26.880278,26.965,10-12-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-27.38972222,26.46388889,11-12-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-24.679167,30.8025,12-12-2014,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
