Latitude,Longitude,Sample Date,q,ppt,pet,soil,pdsi,tmax,tmin,Saline_Index,Runoff_Ratio,Chemical_Solubility
-29.033333,23.983333,24-08-2011,1.9000000000000001,37.6,221.90001,0.2,0.94,36.34,17.33,0.7102119562736715,0.050531914893482625,26.835
-33.818056,19.694722,24-08-2011,0.30000000000000004,6.300000000000001,212.1,5.3,-2.6299999,32.1,17.22,0.9423076939195588,0.04761904761829176,24.66
-34.075556,20.145556,24-08-2011,0.4,7.9,197.40001,5.4,-1.9399999,31.73,18.109999,0.9230394578884681,0.05063291139176414,24.919998
-28.058889,30.373611,24-08-2011,4.6000000000000005,91.10000000000001,160.6,3.9,-2.86,29.38,14.87,0.2761223854516119,0.05049396267831999,22.125
-27.4,26.624722,24-08-2011,2.3000000000000003,46.800000000000004,195.8,2.3,-2.44,32.61,16.47,0.6141797245563422,0.04914529914519413,24.54
-27.01011111,26.69808333,25-08-2011,2.3000000000000003,46.800000000000004,189.3,2.0,-2.55,32.01,16.199999,0.6035578196094247,0.04914529914519413,24.105
-22.225556,29.990556,25-08-2011,1.9000000000000001,38.300000000000004,178.2,0.2,0.84999996,35.17,22.05,0.6461893714558476,0.04960835509125428,28.609999
-22.91028,29.61111,25-08-2011,3.0,59.1,163.1,1.2,1.3299999,32.18,19.05,0.4680468192922491,0.050761421319711064,25.615
-24.925278,29.324444,25-08-2011,2.9000000000000004,57.5,177.1,3.6000001,1.54,33.04,18.31,0.5098039343216896,0.050434782608607946,25.675
-30.398056,30.601944,25-08-2011,2.9000000000000004,58.2,148.3,26.800001,2.09,29.439999,21.31,0.43631962092093163,0.04982817869407246,25.375
-30.27402,30.69602,25-08-2011,3.0,59.7,148.0,22.300001,1.81,29.38,21.119999,0.42513240250340634,0.050251256281322855,25.25
-26.648056,27.089444,25-08-2011,2.6,51.400000000000006,179.7,3.1000001,-2.46,30.83,15.46,0.5551709158045601,0.05058365758745022,23.145
-26.970278,27.211111,25-08-2011,2.7,53.1,181.3,3.2,-2.4299998,31.05,15.639999,0.5469283335435594,0.050847457627022884,23.345
-26.880278,26.965,25-08-2011,2.5,50.0,182.1,3.0,-2.51,31.41,15.87,0.5691512392487516,0.0499999999999,23.64
-27.38972222,26.46388889,25-08-2011,2.3000000000000003,45.900000000000006,197.5,2.4,-2.3899999,32.719997,16.57,0.6228430566965395,0.05010893246176447,24.644999
-23.763056,27.908611,25-07-2014,2.1,42.7,179.0,9.7,1.55,31.98,18.56,0.6147947677038275,0.04918032786873728,25.27
-23.763056,27.908611,13-08-2014,2.1,42.7,179.0,9.7,1.55,31.98,18.56,0.6147947677038275,0.04918032786873728,25.27
-26.98472222,26.63227778,25-08-2011,2.4000000000000004,47.300000000000004,188.5,2.3,-2.53,32.17,16.449999,0.5988125530107723,0.05073995771659463,24.309998
-29.028629,24.638389,25-08-2011,2.2,44.0,218.40001,0.1,1.15,35.73,17.18,0.6646341580423001,0.049999999999886365,26.455
-23.763056,27.908611,22-12-2014,2.1,42.7,179.0,9.7,1.55,31.98,18.56,0.6147947677038275,0.04918032786873728,25.27
-33.897778,20.012778,25-08-2011,0.30000000000000004,6.800000000000001,199.8,4.3,-2.18,32.329998,17.58,0.934172314621475,0.044117647058174746,24.954998
-29.641944,30.6875,26-08-2011,6.2,123.5,148.0,9.2,1.66,30.06,19.51,0.0902394106813664,0.05020242914975692,24.785
-27.937778,31.209444,26-08-2011,4.0,80.9,161.7,2.8,-3.8999999,30.64,17.89,0.333058524174043,0.049443757725526026,24.265
-27.671111,27.236944,26-08-2011,2.6,52.400000000000006,188.3,2.4,0.59,31.789999,15.45,0.5646032460684212,0.04961832061059233,23.619999
-27.573056,24.746389,26-08-2011,2.3000000000000003,46.1,215.5,0.4,0.75,35.42,17.34,0.6475535168193243,0.04989154013004362,26.38
-23.763056,27.908611,19-08-2015,2.2,43.300000000000004,190.7,3.6000001,-2.3899999,34.28,19.14,0.629914525087717,0.05080831408764247,26.71
-23.763056,27.908611,09-09-2015,2.2,43.300000000000004,190.7,3.6000001,-2.3899999,34.28,19.14,0.629914525087717,0.05080831408764247,26.71
-28.460833,21.248889,26-08-2011,0.9,18.5,249.2,0.0,3.73,37.95,19.5,0.861785579298158,0.04864864864838569,28.725
-28.760833,17.730278,28-08-2011,0.0,0.4,249.8,0.0,0.66999996,37.14,21.439999,0.9968025579922387,0.0,29.289999
-27.169444,29.233889,29-08-2011,3.5,70.5,162.0,3.6000001,-2.69,28.599998,13.41,0.39354838709660495,0.049645390070851565,21.005
-26.73806,27.59194,29-08-2011,3.0,59.300000000000004,174.5,3.7,-2.4099998,30.199999,15.29,0.4927288280579586,0.050590219224197985,22.744999
-25.127778,27.628889,30-08-2011,2.8000000000000003,56.5,187.5,5.6,-1.4499999,33.51,18.449999,0.5368852459014193,0.0495575221238061,25.98
-25.20639,27.558,30-08-2011,2.8000000000000003,55.7,185.90001,5.9,-1.4399999,33.239998,18.26,0.5389073022407941,0.050269299820376534,25.75
-24.69514,27.40906,30-08-2011,2.7,54.800000000000004,187.7,6.4,0.72999996,33.57,19.47,0.54804123142547,0.04927007299261082,26.52
-27.00222,28.76528,30-08-2011,3.4000000000000004,67.3,166.1,4.5,-2.51,29.289999,13.94,0.4233076414730441,0.05052005943528898,21.615
-34.405833,19.600556,30-08-2011,0.4,8.9,174.1,7.7000003,-3.28,27.539999,17.19,0.9027322436807923,0.044943820224214115,22.365
-27.495556,26.074722,30-08-2011,2.2,43.800000000000004,200.7,2.6000001,0.84999996,32.829998,16.029999,0.6417177869388355,0.05022831050216842,24.429998
-29.161667,23.696389,31-08-2011,1.7000000000000002,33.1,226.6,0.1,0.96999997,36.809998,17.97,0.7450904950164406,0.051359516616159034,27.39
-34.329722,18.990278,31-08-2011,0.4,8.200000000000001,170.40001,14.8,-4.17,26.39,16.8,0.9081746967558509,0.04878048780428316,21.595
-25.447222,30.711667,31-08-2011,4.7,94.9,160.3,14.3,-1.55,30.14,17.51,0.2562696013701388,0.04952581664905213,23.825
-29.161667,23.696389,01-09-2011,1.7000000000000002,33.1,226.6,0.1,0.96999997,36.809998,17.97,0.7450904950164406,0.051359516616159034,27.39
-27.902778,24.615556,02-09-2011,2.3000000000000003,46.300000000000004,221.90001,0.3,0.96,36.03,17.77,0.6547352839706465,0.04967602591781927,26.9
-25.99136,27.84208,05-09-2011,3.7,73.3,173.1,4.4,-2.37,30.16,16.039999,0.40503248227010163,0.05047748976800754,23.099998
-26.861111,28.884722,05-09-2011,3.5,69.8,164.90001,4.7000003,-2.56,28.96,13.759999,0.4051981484683983,0.050143266475572865,21.359999
-26.45,28.085833,05-09-2011,3.3000000000000003,65.2,170.6,4.1,-2.58,29.74,14.88,0.4469889880206389,0.05061349693243771,22.31
-29.160278,26.573333,05-09-2011,2.8000000000000003,55.6,200.0,2.2,1.06,33.16,15.32,0.5649452269168369,0.05035971223012525,24.24
-28.768056,20.720556,05-09-2011,0.6000000000000001,12.3,262.5,0.0,3.1999998,37.969997,19.98,0.9104803493446468,0.048780487804481465,28.974998
-25.73411,27.21422,06-09-2011,3.1,61.900000000000006,176.7,4.5,-2.03,31.17,15.71,0.4811399765989805,0.05008077544418403,23.44
-29.380556,30.2775,06-09-2011,4.4,87.4,144.1,8.0,1.1999999,27.92,15.0199995,0.24492442595503702,0.05034324942786002,21.47
-27.398611,26.614722,06-09-2011,2.3000000000000003,46.800000000000004,195.8,2.3,-2.44,32.61,16.47,0.6141797245563422,0.04914529914519413,24.54
-27.671111,27.236944,06-09-2011,2.6,52.400000000000006,188.3,2.4,0.59,31.789999,15.45,0.5646032460684212,0.04961832061059233,23.619999
-28.69485,28.23487,06-09-2011,3.6,72.60000000000001,165.0,2.8,0.96,28.76,13.599999,0.38888888888872514,0.04958677685943583,21.18
-29.615556,27.065278,06-09-2011,3.2,64.4,188.5,2.3,1.29,31.75,14.86,0.49070778963997996,0.049689440993711656,23.305
-28.883333,27.89,06-09-2011,3.7,73.7,170.6,3.0,1.3,29.869999,14.219999,0.39664348621594864,0.050203527815399995,22.044998
-31.104278,29.399722,06-09-2011,2.5,50.6,148.3,14.8,2.76,28.789999,18.49,0.4912016166550042,0.049407114624408284,23.64
-31.396,29.2651,06-09-2011,2.5,49.2,149.90001,14.8,2.52,29.22,19.869999,0.5057760146896291,0.050813008129978014,24.544998
-31.554722,29.245556,06-09-2011,2.5,50.5,142.40001,17.7,2.46,27.9,18.779999,0.4764126738908113,0.049504950494951475,23.34
-34.039722,22.133333,06-09-2011,0.9,18.1,164.8,6.3,1.64,27.91,17.97,0.8020776413555545,0.049723756905802635,22.939999
-25.81048333,27.90955222,07-09-2011,3.6,72.10000000000001,176.0,4.6,-2.1599998,31.07,17.01,0.41878274889140715,0.04993065187233019,24.04
-29.641944,30.6875,07-09-2011,6.2,123.5,148.0,9.2,1.66,30.06,19.51,0.0902394106813664,0.05020242914975692,24.785
-31.860278,18.6875,07-09-2011,0.1,1.6,231.8,0.8,-2.1499999,33.5,17.119999,0.9862896317126911,0.06249999999609375,25.31
-27.602222,29.942778,07-09-2011,4.5,90.5,167.3,3.8,-2.9099998,29.97,15.089999,0.29790536129787826,0.049723756906022404,22.529999
-27.02314,28.59389,07-09-2011,3.3000000000000003,66.10000000000001,168.3,4.4,-2.53,29.64,14.24,0.4360068332812583,0.04992435703472023,21.939999
-27.4275,28.525833,07-09-2011,3.3000000000000003,65.7,167.7,3.5,-2.51,29.519999,13.969999,0.4370179874973074,0.050228310502206656,21.744999
-27.3,28.586944,07-09-2011,3.3000000000000003,66.3,168.1,3.8,-2.51,29.55,14.099999,0.4343003560269334,0.04977375565603353,21.824999
-27.044444,27.005,07-09-2011,2.5,50.7,184.5,3.0,-2.47,31.51,15.95,0.5688775510201663,0.04930966469418282,23.73
-29.033333,23.983333,07-09-2011,1.9000000000000001,37.6,221.90001,0.2,0.94,36.34,17.33,0.7102119562736715,0.050531914893482625,26.835
-30.160091,27.40124,07-09-2011,3.1,61.5,181.7,3.2,1.49,31.189999,14.969999,0.4942434147060196,0.05040650406495869,23.079998
-30.336111,27.359444,07-09-2011,2.9000000000000004,58.5,182.7,3.4,1.5699999,31.13,14.58,0.5149253669967587,0.04957264957256484,22.855
-30.568333,29.422778,07-09-2011,2.9000000000000004,58.800000000000004,146.90001,7.4,2.57,27.689999,13.95,0.4282936569474237,0.049319727891072584,20.82
-30.86013889,29.07125,07-09-2011,2.6,52.5,153.2,6.1,2.27,29.109999,16.94,0.4895478776965231,0.04952380952371519,23.025
-30.77586667,29.03221667,07-09-2011,2.8000000000000003,55.0,154.1,5.8,2.3899999,29.039999,16.55,0.47393593118504485,0.05090909090899835,22.794998
-34.02861,22.22222,07-09-2011,0.9,18.8,162.2,6.6,1.67,27.289999,17.75,0.7922651898672068,0.04787234042527728,22.52
-30.830556,26.921389,08-09-2011,2.2,44.1,190.3,2.4,0.83,31.8,14.36,0.6237201414174601,0.04988662131507962,23.08
-30.398056,30.601944,08-09-2011,2.9000000000000004,58.2,148.3,26.800001,2.09,29.439999,21.31,0.43631962092093163,0.04982817869407246,25.375
-30.27402,30.69602,08-09-2011,3.0,59.7,148.0,22.300001,1.81,29.38,21.119999,0.42513240250340634,0.050251256281322855,25.25
-29.033333,23.983333,08-09-2011,1.9000000000000001,37.6,221.90001,0.2,0.94,36.34,17.33,0.7102119562736715,0.050531914893482625,26.835
-30.679722,26.7125,08-09-2011,2.2,43.7,195.0,1.9,0.65,32.96,14.92,0.6338500209465298,0.05034324942780242,23.939999
-31.031389,28.883333,08-09-2011,2.6,52.5,150.7,6.2000003,1.75,28.65,16.4,0.48326770877465486,0.04952380952371519,22.525
-34.031944,22.053333,08-09-2011,0.9,17.400000000000002,166.40001,6.0,1.4699999,28.119999,17.58,0.8106637743925128,0.05172413793073722,22.849998
-29.658056,25.973333,09-09-2011,2.3000000000000003,45.6,201.6,1.9,0.96999997,33.12,15.2,0.6310679702739455,0.05043859649111746,24.16
-31.000833,26.353056,09-09-2011,1.9000000000000001,38.900000000000006,196.2,1.8000001,0.85999995,31.48,13.88,0.669076984219635,0.04884318766054281,22.68
-28.760833,17.730278,10-09-2011,0.0,0.4,249.8,0.0,0.66999996,37.14,21.439999,0.9968025579922387,0.0,29.289999
-26.970278,27.211111,12-09-2011,2.7,53.1,181.3,3.2,-2.4299998,31.05,15.639999,0.5469283335435594,0.050847457627022884,23.345
-27.01011111,26.69808333,13-09-2011,2.3000000000000003,46.800000000000004,189.3,2.0,-2.55,32.01,16.199999,0.6035578196094247,0.04914529914519413,24.105
-24.679167,30.8025,13-09-2011,6.1000000000000005,121.60000000000001,151.40001,14.6,0.87,27.76,15.78,0.10915753903258386,0.05016447368416927,21.77
-24.183889,30.823889,13-09-2011,3.6,71.7,170.0,6.4,0.87,33.38,20.47,0.4067025237896539,0.050209205020850474,26.925
-25.127778,27.628889,13-09-2011,2.8000000000000003,56.5,187.5,5.6,-1.4499999,33.51,18.449999,0.5368852459014193,0.0495575221238061,25.98
-25.20639,27.558,13-09-2011,2.8000000000000003,55.7,185.90001,5.9,-1.4399999,33.239998,18.26,0.5389073022407941,0.050269299820376534,25.75
-24.69514,27.40906,13-09-2011,2.7,54.800000000000004,187.7,6.4,0.72999996,33.57,19.47,0.54804123142547,0.04927007299261082,26.52
-24.925278,29.324444,13-09-2011,2.9000000000000004,57.5,177.1,3.6000001,1.54,33.04,18.31,0.5098039343216896,0.050434782608607946,25.675
-29.161667,30.629722,13-09-2011,5.9,118.5,144.3,7.4,1.5899999,28.01,16.109999,0.09817352645413306,0.04978902953582297,22.06
-26.648056,27.089444,13-09-2011,2.6,51.400000000000006,179.7,3.1000001,-2.46,30.83,15.46,0.5551709158045601,0.05058365758745022,23.145
-26.880278,26.965,13-09-2011,2.5,50.0,182.1,3.0,-2.51,31.41,15.87,0.5691512392487516,0.0499999999999,23.64
-27.802778,28.768333,13-09-2011,3.4000000000000004,68.2,162.6,3.0,-2.49,28.949999,13.25,0.4090121473442925,0.0498533724339445,21.099998
-26.98472222,26.63227778,13-09-2011,2.4000000000000004,47.300000000000004,188.5,2.3,-2.53,32.17,16.449999,0.5988125530107723,0.05073995771659463,24.309998
-29.033333,23.983333,13-09-2011,1.9000000000000001,37.6,221.90001,0.2,0.94,36.34,17.33,0.7102119562736715,0.050531914893482625,26.835
-30.679722,26.7125,13-09-2011,2.2,43.7,195.0,1.9,0.65,32.96,14.92,0.6338500209465298,0.05034324942780242,23.939999
-31.396,29.2651,13-09-2011,2.5,49.2,149.90001,14.8,2.52,29.22,19.869999,0.5057760146896291,0.050813008129978014,24.544998
-33.38056,19.30167,13-09-2011,0.30000000000000004,5.300000000000001,206.7,7.0,-3.29,30.51,14.86,0.9499999992797976,0.05660377358383767,22.685
-33.31388889,19.07472222,13-09-2011,0.2,4.1000000000000005,216.90001,8.8,-3.61,32.809998,17.43,0.962895929138469,0.04878048780368828,25.119999
-27.495556,26.074722,13-09-2011,2.2,43.800000000000004,200.7,2.6000001,0.84999996,32.829998,16.029999,0.6417177869388355,0.05022831050216842,24.429998
-24.058889,31.237222,14-09-2011,3.4000000000000004,68.9,171.8,1.3000001,-1.52,33.489998,20.5,0.4275031231702495,0.04934687953548716,26.994999
-28.75,30.442778,14-09-2011,3.9000000000000004,78.5,166.6,3.1000001,-2.75,32.469997,18.25,0.35944514039004755,0.049681528662357095,25.359999
-29.380556,30.2775,14-09-2011,4.4,87.4,144.1,8.0,1.1999999,27.92,15.0199995,0.24492442595503702,0.05034324942786002,21.47
-26.73806,27.59194,14-09-2011,3.0,59.300000000000004,174.5,3.7,-2.4099998,30.199999,15.29,0.4927288280579586,0.050590219224197985,22.744999
-27.4275,28.525833,14-09-2011,3.3000000000000003,65.7,167.7,3.5,-2.51,29.519999,13.969999,0.4370179874973074,0.050228310502206656,21.744999
-27.3,28.586944,14-09-2011,3.3000000000000003,66.3,168.1,3.8,-2.51,29.55,14.099999,0.4343003560269334,0.04977375565603353,21.824999
-29.042222,24.6,14-09-2011,2.1,42.900000000000006,219.5,0.1,1.12,35.829998,17.31,0.6730182926826704,0.04895104895093484,26.57
-29.028629,24.638389,14-09-2011,2.2,44.0,218.40001,0.1,1.15,35.73,17.18,0.6646341580423001,0.049999999999886365,26.455
-30.160091,27.40124,14-09-2011,3.1,61.5,181.7,3.2,1.49,31.189999,14.969999,0.4942434147060196,0.05040650406495869,23.079998
-34.250556,20.9925,14-09-2011,0.6000000000000001,11.100000000000001,186.8,8.6,1.52,30.519999,18.24,0.8878221341195094,0.05405405405356708,24.38
-33.7075,18.97444444,14-09-2011,0.30000000000000004,5.2,212.8,10.0,-3.49,32.05,18.16,0.9522935786490516,0.05769230769119823,25.105
-29.161667,23.696389,15-09-2011,1.7000000000000002,33.1,226.6,0.1,0.96999997,36.809998,17.97,0.7450904950164406,0.051359516616159034,27.39
-30.398056,30.601944,15-09-2011,2.9000000000000004,58.2,148.3,26.800001,2.09,29.439999,21.31,0.43631962092093163,0.04982817869407246,25.375
-27.169444,29.233889,15-09-2011,3.5,70.5,162.0,3.6000001,-2.69,28.599998,13.41,0.39354838709660495,0.049645390070851565,21.005
-27.00222,28.76528,15-09-2011,3.4000000000000004,67.3,166.1,4.5,-2.51,29.289999,13.94,0.4233076414730441,0.05052005943528898,21.615
-27.902778,24.615556,16-09-2011,2.3000000000000003,46.300000000000004,221.90001,0.3,0.96,36.03,17.77,0.6547352839706465,0.04967602591781927,26.9
-28.460833,21.248889,16-09-2011,0.9,18.5,249.2,0.0,3.73,37.95,19.5,0.861785579298158,0.04864864864838569,28.725
-30.27402,30.69602,19-09-2011,3.0,59.7,148.0,22.300001,1.81,29.38,21.119999,0.42513240250340634,0.050251256281322855,25.25
-26.861111,28.884722,19-09-2011,3.5,69.8,164.90001,4.7000003,-2.56,28.96,13.759999,0.4051981484683983,0.050143266475572865,21.359999
-26.970278,27.211111,19-09-2011,2.7,53.1,181.3,3.2,-2.4299998,31.05,15.639999,0.5469283335435594,0.050847457627022884,23.345
-27.01011111,26.69808333,20-09-2011,2.3000000000000003,46.800000000000004,189.3,2.0,-2.55,32.01,16.199999,0.6035578196094247,0.04914529914519413,24.105
-24.058889,31.237222,20-09-2011,3.4000000000000004,68.9,171.8,1.3000001,-1.52,33.489998,20.5,0.4275031231702495,0.04934687953548716,26.994999
-27.937778,31.209444,20-09-2011,4.0,80.9,161.7,2.8,-3.8999999,30.64,17.89,0.333058524174043,0.049443757725526026,24.265
-29.380556,30.2775,20-09-2011,4.4,87.4,144.1,8.0,1.1999999,27.92,15.0199995,0.24492442595503702,0.05034324942786002,21.47
-27.00222,28.76528,20-09-2011,3.4000000000000004,67.3,166.1,4.5,-2.51,29.289999,13.94,0.4233076414730441,0.05052005943528898,21.615
-26.648056,27.089444,20-09-2011,2.6,51.400000000000006,179.7,3.1000001,-2.46,30.83,15.46,0.5551709158045601,0.05058365758745022,23.145
-26.880278,26.965,20-09-2011,2.5,50.0,182.1,3.0,-2.51,31.41,15.87,0.5691512392487516,0.0499999999999,23.64
-26.98472222,26.63227778,20-09-2011,2.4000000000000004,47.300000000000004,188.5,2.3,-2.53,32.17,16.449999,0.5988125530107723,0.05073995771659463,24.309998
-33.501667,21.624167,20-09-2011,0.6000000000000001,12.4,193.40001,0.1,-1.29,30.84,14.75,0.8794946603652642,0.04838709677380334,22.795
-28.058889,30.373611,20-09-2011,4.6000000000000005,91.10000000000001,160.6,3.9,-2.86,29.38,14.87,0.2761223854516119,0.05049396267831999,22.125
-25.57877778,29.12747222,20-09-2011,3.8000000000000003,76.3,172.40001,4.4,-1.78,31.23,16.02,0.38640935109590485,0.04980340760150747,23.625
-29.161667,23.696389,21-09-2011,1.7000000000000002,33.1,226.6,0.1,0.96999997,36.809998,17.97,0.7450904950164406,0.051359516616159034,27.39
-25.81048333,27.90955222,21-09-2011,3.6,72.10000000000001,176.0,4.6,-2.1599998,31.07,17.01,0.41878274889140715,0.04993065187233019,24.04
-34.065833,20.404167,21-09-2011,0.4,7.800000000000001,194.90001,5.4,-1.23,32.43,18.84,0.9230389773285984,0.05128205128139382,25.635
-27.5275,30.858056,21-09-2011,4.9,98.5,157.2,6.5,-2.85,29.06,15.92,0.22956588834101965,0.04974619289335051,22.49
-28.404444,30.013056,21-09-2011,4.5,90.7,165.40001,3.2,-2.8899999,30.97,16.17,0.2916829616743733,0.0496141124586002,23.57
-28.141944,26.417778,21-09-2011,2.6,51.1,196.40001,2.3,0.9,32.64,16.09,0.5870707223451385,0.05088062622299241,24.365
-29.033333,23.983333,21-09-2011,1.9000000000000001,37.6,221.90001,0.2,0.94,36.34,17.33,0.7102119562736715,0.050531914893482625,26.835
-33.818056,19.694722,21-09-2011,0.30000000000000004,6.300000000000001,212.1,5.3,-2.6299999,32.1,17.22,0.9423076939195588,0.04761904761829176,24.66
-34.075556,20.145556,21-09-2011,0.4,7.9,197.40001,5.4,-1.9399999,31.73,18.109999,0.9230394578884681,0.05063291139176414,24.919998
-29.161667,23.696389,22-09-2011,1.7000000000000002,33.1,226.6,0.1,0.96999997,36.809998,17.97,0.7450904950164406,0.051359516616159034,27.39
-27.38972222,26.46388889,22-09-2011,2.3000000000000003,45.900000000000006,197.5,2.4,-2.3899999,32.719997,16.57,0.6228430566965395,0.05010893246176447,24.644999
-27.398611,26.614722,22-09-2011,2.3000000000000003,46.800000000000004,195.8,2.3,-2.44,32.61,16.47,0.6141797245563422,0.04914529914519413,24.54
-33.897778,20.012778,22-09-2011,0.30000000000000004,6.800000000000001,199.8,4.3,-2.18,32.329998,17.58,0.934172314621475,0.044117647058174746,24.954998
-29.641944,30.6875,23-09-2011,6.2,123.5,148.0,9.2,1.66,30.06,19.51,0.0902394106813664,0.05020242914975692,24.785
-28.760833,17.730278,24-09-2011,0.0,0.4,249.8,0.0,0.66999996,37.14,21.439999,0.9968025579922387,0.0,29.289999
-29.641944,30.6875,24-09-2011,6.2,123.5,148.0,9.2,1.66,30.06,19.51,0.0902394106813664,0.05020242914975692,24.785
-25.513889,31.224444,26-09-2011,4.9,98.80000000000001,158.8,11.900001,-1.7099999,30.57,18.49,0.2329192637458126,0.04959514170035466,24.529999
-29.7775,29.470833,26-09-2011,4.7,94.80000000000001,144.7,7.2000003,1.8499999,26.75,13.2699995,0.2083507206014918,0.04957805907167766,20.01
-29.987778,29.851667,26-09-2011,3.3000000000000003,66.8,144.90001,9.5,1.87,28.16,15.29,0.36891830787760305,0.04940119760471647,21.725
-29.744167,29.905833,26-09-2011,3.4000000000000004,68.9,150.0,7.8,1.23,29.099998,15.889999,0.37048880767456804,0.04934687953548716,22.494999
-27.169444,29.233889,26-09-2011,3.5,70.5,162.0,3.6000001,-2.69,28.599998,13.41,0.39354838709660495,0.049645390070851565,21.005
-26.73806,27.59194,26-09-2011,3.0,59.300000000000004,174.5,3.7,-2.4099998,30.199999,15.29,0.4927288280579586,0.050590219224197985,22.744999
-26.45,28.085833,26-09-2011,3.3000000000000003,65.2,170.6,4.1,-2.58,29.74,14.88,0.4469889880206389,0.05061349693243771,22.31
-31.396,29.2651,26-09-2011,2.5,49.2,149.90001,14.8,2.52,29.22,19.869999,0.5057760146896291,0.050813008129978014,24.544998
-31.554722,29.245556,26-09-2011,2.5,50.5,142.40001,17.7,2.46,27.9,18.779999,0.4764126738908113,0.049504950494951475,23.34
-24.282222,28.090278,27-09-2011,3.8000000000000003,75.10000000000001,170.3,6.0,1.4699999,31.59,17.359999,0.38793806792105123,0.050599201065178956,24.474998
-25.127778,27.628889,27-09-2011,2.8000000000000003,56.5,187.5,5.6,-1.4499999,33.51,18.449999,0.5368852459014193,0.0495575221238061,25.98
-25.20639,27.558,27-09-2011,2.8000000000000003,55.7,185.90001,5.9,-1.4399999,33.239998,18.26,0.5389073022407941,0.050269299820376534,25.75
-23.281,30.54305556,27-09-2011,4.3,85.0,166.7,5.8,0.95,32.739998,20.33,0.3245927609804856,0.05058823529405813,26.535
-28.747778,31.745833,27-09-2011,6.2,124.2,160.90001,5.8,-2.1,31.82,20.77,0.12872679051817468,0.04991948470205321,26.295
-30.733889,29.828333,27-09-2011,2.8000000000000003,55.300000000000004,142.2,20.5,2.8899999,28.449999,17.699999,0.4399999913466916,0.050632911392313504,23.074999
-27.273889,28.49,27-09-2011,3.3000000000000003,65.5,168.40001,4.0,-2.51,29.609999,14.24,0.4399316166205011,0.05038167938923606,21.925
-27.3,28.586944,27-09-2011,3.3000000000000003,66.3,168.1,3.8,-2.51,29.55,14.099999,0.4343003560269334,0.04977375565603353,21.824999
-30.568333,29.422778,27-09-2011,2.9000000000000004,58.800000000000004,146.90001,7.4,2.57,27.689999,13.95,0.4282936569474237,0.049319727891072584,20.82
-31.104278,29.399722,27-09-2011,2.5,50.6,148.3,14.8,2.76,28.789999,18.49,0.4912016166550042,0.049407114624408284,23.64
-34.092222,21.295278,27-09-2011,0.6000000000000001,12.600000000000001,181.40001,4.6,1.41,30.72,17.33,0.8701030989131684,0.04761904761866969,24.025
-34.405833,19.600556,27-09-2011,0.4,8.9,174.1,7.7000003,-3.28,27.539999,17.19,0.9027322436807923,0.044943820224214115,22.365
-29.161667,23.696389,28-09-2011,1.7000000000000002,33.1,226.6,0.1,0.96999997,36.809998,17.97,0.7450904950164406,0.051359516616159034,27.39
-22.935,28.004167,28-09-2011,1.9000000000000001,38.300000000000004,178.0,0.3,1.52,34.07,20.32,0.6458622283862016,0.04960835509125428,27.195
-23.763056,27.908611,28-09-2011,2.8000000000000003,57.0,174.6,5.0,1.81,32.969997,18.73,0.5077720336971948,0.049122807017457686,25.849998
-24.768889,31.39,28-09-2011,4.4,87.60000000000001,163.2,10.2,-1.62,32.739998,20.119999,0.30143539819824505,0.050228310502225766,26.429998
-28.801278,31.955389,28-09-2011,5.6000000000000005,111.0,161.2,9.400001,-1.12,31.48,20.939999,0.18442320907802615,0.050450450450405006,26.21
-30.27402,30.69602,28-09-2011,3.0,59.7,148.0,22.300001,1.81,29.38,21.119999,0.42513240250340634,0.050251256281322855,25.25
-27.802778,28.768333,28-09-2011,3.4000000000000004,68.2,162.6,3.0,-2.49,28.949999,13.25,0.4090121473442925,0.0498533724339445,21.099998
-27.398611,26.614722,28-09-2011,2.3000000000000003,46.800000000000004,195.8,2.3,-2.44,32.61,16.47,0.6141797245563422,0.04914529914519413,24.54
-31.031389,28.883333,28-09-2011,2.6,52.5,150.7,6.2000003,1.75,28.65,16.4,0.48326770877465486,0.04952380952371519,22.525
-30.86013889,29.07125,28-09-2011,2.6,52.5,153.2,6.1,2.27,29.109999,16.94,0.4895478776965231,0.04952380952371519,23.025
-30.77586667,29.03221667,28-09-2011,2.8000000000000003,55.0,154.1,5.8,2.3899999,29.039999,16.55,0.47393593118504485,0.05090909090899835,22.794998
-27.495556,26.074722,28-09-2011,2.2,43.800000000000004,200.7,2.6000001,0.84999996,32.829998,16.029999,0.6417177869388355,0.05022831050216842,24.429998
-24.99328,30.81444,29-09-2011,5.800000000000001,116.7,140.5,26.800001,0.91999996,26.019999,13.7699995,0.09253499222391426,0.04970008568976033,19.894999
-30.13573889,30.67422222,29-09-2011,3.6,72.9,148.7,11.1,1.54,29.699999,21.119999,0.3420577526718655,0.04938271604931497,25.41
-27.573056,24.746389,30-09-2011,2.3000000000000003,46.1,215.5,0.4,0.75,35.42,17.34,0.6475535168193243,0.04989154013004362,26.38
-27.902778,24.615556,30-09-2011,2.3000000000000003,46.300000000000004,221.90001,0.3,0.96,36.03,17.77,0.6547352839706465,0.04967602591781927,26.9
-29.803611,30.516111,30-09-2011,4.800000000000001,96.9,143.8,9.8,1.8499999,28.98,17.949999,0.19484836916123097,0.04953560371511916,23.465
