Latitude,Longitude,Sample Date,rain_7d_nasa,rain_3d_nasa,rain_12d_nasa
-29.161667,23.696389,27-07-2011,1.94,1.94,1.94
-25.81048333,27.90955222,27-07-2011,2.98,2.98,2.98
-34.065833,20.404167,27-07-2011,43.57,30.200000000000003,43.59
-23.23572222,27.717,27-07-2011,0.0,0.0,0.0
-27.4275,28.525833,27-07-2011,21.53,21.53,21.56
-27.935,26.126667,27-07-2011,3.68,3.68,3.68
-29.033333,23.983333,27-07-2011,1.94,1.94,1.94
-34.075556,20.145556,27-07-2011,44.580000000000005,29.940000000000005,44.6
-22.91028,29.61111,28-07-2011,22.32,22.32,22.32
-24.925278,29.324444,28-07-2011,3.99,3.99,3.99
-26.905,32.324722,28-07-2011,14.13,13.8,15.79
-27.38972222,26.46388889,28-07-2011,2.0,2.0,2.0
-27.398611,26.614722,28-07-2011,4.78,4.78,5.59
-27.671111,27.236944,28-07-2011,13.489999999999998,13.489999999999998,13.89
-28.404444,30.013056,29-07-2011,38.78,23.23,39.04
-28.058889,30.373611,29-07-2011,41.73,24.98,42.13
-28.760833,17.730278,31-07-2011,11.68,10.86,11.68
-29.7775,29.470833,01-08-2011,67.3,0.74,69.46
-29.987778,29.851667,01-08-2011,115.53,0.19,120.28
-29.744167,29.905833,01-08-2011,84.93,0.29,85.72
-27.169444,29.233889,01-08-2011,16.36,0.11,16.36
-26.45,28.085833,01-08-2011,4.740000000000001,0.15,4.740000000000001
-27.4,26.624722,01-08-2011,5.08,0.3,5.08
-25.127778,27.628889,02-08-2011,0.03,0.0,0.03
-25.20639,27.558,02-08-2011,0.03,0.0,0.03
-24.69514,27.40906,02-08-2011,0.0,0.0,0.0
-30.733889,29.828333,02-08-2011,74.38,0.0,173.39999999999998
-27.802778,28.768333,02-08-2011,14.079999999999998,0.0,26.25
-30.160091,27.40124,02-08-2011,3.98,0.0,18.85
-30.336111,27.359444,02-08-2011,4.4,0.0,20.590000000000003
-34.405833,19.600556,02-08-2011,6.23,0.3,32.25
-27.01011111,26.69808333,03-08-2011,0.27,0.0,2.25
-30.830556,26.921389,03-08-2011,0.74,0.0,20.14
-30.398056,30.601944,03-08-2011,8.989999999999998,0.0,179.23000000000002
-27.00222,28.76528,03-08-2011,0.1699999999999999,0.0,13.35
-27.02314,28.59389,03-08-2011,0.1699999999999999,0.0,13.35
-26.970278,27.211111,03-08-2011,0.25,0.0,6.32
-27.4275,28.525833,03-08-2011,0.4700000000000001,0.0,21.98
-27.3,28.586944,03-08-2011,0.4700000000000001,0.0,21.98
-27.398611,26.614722,03-08-2011,0.3,0.0,5.08
-30.679722,26.7125,03-08-2011,0.78,0.0,13.23
-27.495556,26.074722,03-08-2011,0.22,0.0,2.22
-29.803611,30.516111,05-08-2011,1.14,0.67,136.33999999999995
-26.73806,27.59194,07-08-2011,0.02,0.02,2.74
-25.99136,27.84208,08-08-2011,0.05,0.05,0.09
-26.861111,28.884722,08-08-2011,0.41,0.41,0.5800000000000001
-26.45,28.085833,08-08-2011,0.04,0.04,0.19
-29.160278,26.573333,08-08-2011,0.08,0.08,0.6100000000000001
-27.01011111,26.69808333,09-08-2011,0.01,0.01,0.28
-27.00222,28.76528,09-08-2011,0.41,0.41,0.5800000000000001
-26.880278,26.965,09-08-2011,0.01,0.01,0.28
-26.98472222,26.63227778,09-08-2011,0.01,0.01,0.28
-28.69485,28.23487,09-08-2011,1.25,1.25,2.0
-29.615556,27.065278,09-08-2011,0.13,0.09,0.99
-28.883333,27.89,09-08-2011,1.67,1.67,2.6899999999999995
-25.45963889,28.26430556,09-08-2011,0.05,0.05,0.06
-29.161667,23.696389,10-08-2011,0.0,0.0,0.12
-25.81048333,27.90955222,10-08-2011,0.05,0.05,0.09
-29.641944,30.6875,10-08-2011,5.04,0.21,5.28
-27.602222,29.942778,10-08-2011,5.209999999999999,1.0,5.539999999999999
-31.554722,29.245556,10-08-2011,3.51,0.53,3.6999999999999993
-34.039722,22.133333,10-08-2011,15.22,0.29,15.26
-32.502778,19.535833,10-08-2011,26.410000000000004,0.0,28.24000000000001
-31.5653,18.3306,10-08-2011,13.77,0.0,14.23
-31.860278,18.6875,11-08-2011,20.08,0.0,20.08
-30.830556,26.921389,11-08-2011,0.7000000000000001,0.01,0.7000000000000001
-22.43772222,31.07805556,11-08-2011,0.14,0.0,0.3
-28.735556,29.820556,11-08-2011,4.89,0.21,4.89
-31.000833,26.353056,11-08-2011,0.48,0.01,0.48
-30.679722,26.7125,11-08-2011,0.17,0.01,0.17
-30.160091,27.40124,11-08-2011,0.7000000000000001,0.0,0.7000000000000001
-30.336111,27.359444,11-08-2011,0.6900000000000001,0.0,0.6900000000000001
-30.568333,29.422778,11-08-2011,3.9,0.02,3.9
-30.570833,29.150556,11-08-2011,3.9,0.02,3.9
-31.104278,29.399722,11-08-2011,3.68,0.08,3.68
-34.250556,20.9925,11-08-2011,9.04,0.18,9.39
-27.573056,24.746389,12-08-2011,0.04,0.0,0.04
-29.658056,25.973333,12-08-2011,0.16,0.06,0.16
-30.534167,24.961944,12-08-2011,0.28,0.03,0.28
-28.460833,21.248889,12-08-2011,0.26,0.0,0.26
-30.86013889,29.07125,12-08-2011,3.68,0.08,3.68
-30.77586667,29.03221667,12-08-2011,3.72,0.07,3.72
-23.838611,31.640833,13-08-2011,0.01,0.0,0.01
-28.760833,17.730278,14-08-2011,0.42,0.42,9.09
-26.970278,27.211111,15-08-2011,4.5200000000000005,4.5200000000000005,4.53
-26.73806,27.59194,15-08-2011,6.64,6.64,6.66
-27.044444,27.005,15-08-2011,0.36,0.36,0.37
-24.679167,30.8025,16-08-2011,5.64,5.61,5.82
-25.127778,27.628889,16-08-2011,6.6,6.6,6.6
-25.20639,27.558,16-08-2011,6.6,6.6,6.6
-24.69514,27.40906,16-08-2011,7.81,7.81,7.81
-27.169444,29.233889,16-08-2011,20.82,20.79,22.07
-26.648056,27.089444,16-08-2011,0.85,0.85,0.85
-29.160278,26.573333,16-08-2011,0.24,0.24,0.32
-33.38056,19.30167,16-08-2011,9.78,1.39,35.75
-33.31388889,19.07472222,16-08-2011,9.78,1.39,35.75
-27.495556,26.074722,16-08-2011,0.06,0.06,0.09
-29.161667,23.696389,17-08-2011,0.01,0.01,0.01
-22.769722,30.886944,17-08-2011,9.51,9.51,9.56
-24.058889,31.237222,17-08-2011,6.87,6.87,6.9
-28.75,30.442778,17-08-2011,30.15,29.12,34.9
-29.161667,30.629722,17-08-2011,35.18000000000001,33.28000000000001,40.74
-27.802778,28.768333,17-08-2011,15.23,15.12,18.02
-29.033333,23.983333,17-08-2011,0.01,0.01,0.01
-33.980556,21.653333,06-04-2011,6.92,0.96,7.689999999999999
-33.980556,21.653333,17-08-2011,1.67,1.17,14.38
-33.980556,21.653333,27-09-2011,0.96,0.11,1.77
-33.980556,21.653333,25-10-2011,2.86,0.21,4.13
-33.980556,21.653333,29-11-2011,33.300000000000004,14.32,39.620000000000005
-33.980556,21.653333,15-02-2012,0.8400000000000001,0.15,10.35
-33.980556,21.653333,18-04-2012,2.82,0.19,15.39
-33.980556,21.653333,16-05-2012,6.82,6.62,7.04
-33.980556,21.653333,12-06-2012,40.04,11.14,40.11
-33.980556,21.653333,05-07-2012,4.17,4.13,6.86
-33.980556,21.653333,07-08-2012,51.6,41.620000000000005,53.84
-33.980556,21.653333,05-09-2012,1.7699999999999998,0.65,2.03
-33.980556,21.653333,03-10-2012,3.49,0.68,7.130000000000001
-33.980556,21.653333,06-11-2012,4.17,0.71,10.510000000000002
-33.980556,21.653333,03-12-2012,10.67,7.469999999999999,12.59
-33.980556,21.653333,29-01-2013,1.31,1.12,7.289999999999999
-33.980556,21.653333,28-02-2013,7.68,7.649999999999999,7.92
-33.980556,21.653333,10-03-2013,4.08,4.03,12.159999999999998
-33.980556,21.653333,19-03-2013,0.65,0.43,4.68
-33.980556,21.653333,15-05-2013,4.05,0.19,12.96
-33.980556,21.653333,12-06-2013,10.6,1.61,20.69
-33.980556,21.653333,18-07-2013,8.249999999999998,2.06,8.339999999999998
-33.980556,21.653333,14-08-2013,55.53999999999999,5.93,60.78999999999999
-33.980556,21.653333,11-09-2013,2.64,2.5900000000000003,4.5200000000000005
-33.980556,21.653333,08-10-2013,16.52,13.17,16.68
-34.092222,21.295278,17-08-2011,1.49,1.2,15.65
-33.980556,21.653333,05-12-2013,5.0,3.8,9.22
-33.980556,21.653333,07-01-2014,26.17,25.08,26.49
-33.980556,21.653333,18-02-2014,10.92,8.29,11.66
-33.980556,21.653333,11-03-2014,10.02,8.74,13.65
-33.980556,21.653333,10-04-2014,16.86,0.09,27.11
-33.980556,21.653333,13-05-2014,6.45,2.88,7.48
-33.980556,21.653333,10-06-2014,8.39,4.17,8.75
-33.980556,21.653333,08-07-2014,6.4,1.33,10.78
-33.980556,21.653333,21-08-2014,2.65,0.92,2.84
-33.980556,21.653333,11-09-2014,9.23,9.22,9.24
-33.980556,21.653333,14-10-2014,4.44,1.77,4.45
-33.980556,21.653333,11-11-2014,12.52,3.0,26.99
-33.980556,21.653333,02-12-2014,8.4,6.88,12.24
-33.980556,21.653333,15-01-2015,8.16,6.56,8.36
-33.980556,21.653333,17-02-2015,13.41,5.069999999999999,13.78
-33.980556,21.653333,10-03-2015,2.63,0.1699999999999999,3.66
-33.980556,21.653333,14-04-2015,4.62,4.33,23.020000000000003
-33.980556,21.653333,19-05-2015,3.01,0.0,6.13
-33.980556,21.653333,18-08-2015,8.29,8.04,13.84
-33.980556,21.653333,15-09-2015,6.59,1.38,10.21
-33.980556,21.653333,20-10-2015,16.4,2.04,16.72
-33.980556,21.653333,17-11-2015,1.6,1.29,3.38
-33.980556,21.653333,09-12-2015,1.3,1.1800000000000002,1.31
-24.183889,30.823889,18-08-2011,6.97,5.97,7.05
-23.281,30.54305556,18-08-2011,9.35,8.19,9.4
-27.671111,27.236944,18-08-2011,2.93,2.91,2.95
-27.902778,24.615556,18-08-2011,0.0,0.0,0.0
-28.376944,24.303056,18-08-2011,0.0,0.0,0.0
-29.658056,25.973333,18-08-2011,0.04,0.03,0.13
-30.534167,24.961944,18-08-2011,0.02,0.01,0.1099999999999999
-22.225556,29.990556,22-08-2011,3.45,0.0,3.51
-24.282222,28.090278,22-08-2011,8.219999999999999,0.0,8.32
-25.99136,27.84208,22-08-2011,11.06,0.0,11.339999999999998
-29.380556,30.2775,22-08-2011,22.57,2.09,41.51
-26.861111,28.884722,22-08-2011,14.77,0.0,17.63
-26.45,28.085833,22-08-2011,9.079999999999998,0.0,9.46
-30.830556,26.921389,23-08-2011,1.42,1.41,1.88
-25.73411,27.21422,23-08-2011,0.49,0.0,7.99
-29.380556,30.2775,23-08-2011,2.35,2.03,41.51
-28.141944,26.417778,23-08-2011,0.0,0.0,0.05
-30.679722,26.7125,23-08-2011,1.08,1.08,1.16
-33.501667,21.624167,23-08-2011,32.92,32.58,34.02
-25.57877778,29.12747222,23-08-2011,1.27,0.0,8.8
-29.161667,23.696389,24-08-2011,1.01,1.01,1.02
-34.065833,20.404167,24-08-2011,38.76,38.46,40.32
-23.23572222,27.717,24-08-2011,0.0,0.0,1.89
-28.404444,30.013056,24-08-2011,0.85,0.01,31.170000000000005
-27.38972222,26.46388889,24-08-2011,0.0,0.0,0.06
-27.398611,26.614722,24-08-2011,0.0,0.0,0.21
-27.044444,27.005,24-08-2011,0.0,0.0,0.36
-29.033333,23.983333,24-08-2011,1.01,1.01,1.02
-33.818056,19.694722,24-08-2011,42.4,41.86,46.88
-34.075556,20.145556,24-08-2011,42.4,41.86,46.88
-28.058889,30.373611,24-08-2011,1.05,0.01,38.04
-27.4,26.624722,24-08-2011,0.0,0.0,0.21
-27.01011111,26.69808333,25-08-2011,0.0,0.0,0.36
-22.225556,29.990556,25-08-2011,0.03,0.0,3.51
-22.91028,29.61111,25-08-2011,0.0,0.0,4.48
-24.925278,29.324444,25-08-2011,0.02,0.0,6.0
-30.398056,30.601944,25-08-2011,1.16,0.03,50.6
-30.27402,30.69602,25-08-2011,1.16,0.03,50.6
-26.648056,27.089444,25-08-2011,0.0,0.0,0.85
-26.970278,27.211111,25-08-2011,0.0,0.0,4.5200000000000005
-26.880278,26.965,25-08-2011,0.0,0.0,0.36
-27.38972222,26.46388889,25-08-2011,0.0,0.0,0.06
-23.763056,27.908611,25-07-2014,0.0,0.0,0.01
-23.763056,27.908611,13-08-2014,0.09,0.0699999999999999,0.09
-26.98472222,26.63227778,25-08-2011,0.0,0.0,0.36
-29.028629,24.638389,25-08-2011,0.4,0.4,0.4
-23.763056,27.908611,22-12-2014,40.71000000000001,6.92,55.71000000000001
-33.897778,20.012778,25-08-2011,42.9,40.03,44.12
-29.641944,30.6875,26-08-2011,2.1900000000000004,0.27,40.02
-27.937778,31.209444,26-08-2011,1.2100000000000002,0.15,32.919999999999995
-27.671111,27.236944,26-08-2011,0.0,0.0,2.93
-27.573056,24.746389,26-08-2011,0.01,0.01,0.01
-23.763056,27.908611,19-08-2015,0.29,0.0,0.29
-23.763056,27.908611,09-09-2015,23.4,0.38,23.4
-28.460833,21.248889,26-08-2011,1.63,1.56,1.6700000000000002
-28.760833,17.730278,28-08-2011,8.19,0.06,8.950000000000001
-27.169444,29.233889,29-08-2011,0.28,0.28,0.5700000000000001
-26.73806,27.59194,29-08-2011,0.05,0.05,0.05
-25.127778,27.628889,30-08-2011,0.01,0.01,0.01
-25.20639,27.558,30-08-2011,0.01,0.01,0.01
-24.69514,27.40906,30-08-2011,0.03,0.03,0.03
-27.00222,28.76528,30-08-2011,0.17,0.17,0.3
-34.405833,19.600556,30-08-2011,26.71,0.45,30.96
-27.495556,26.074722,30-08-2011,0.0,0.0,0.0
-29.161667,23.696389,31-08-2011,0.01,0.0,1.01
-34.329722,18.990278,31-08-2011,7.789999999999999,2.95,20.24
-25.447222,30.711667,31-08-2011,1.2000000000000002,0.53,1.2000000000000002
-29.161667,23.696389,01-09-2011,0.0,0.0,1.01
-27.902778,24.615556,02-09-2011,0.0,0.0,0.06
-25.99136,27.84208,05-09-2011,0.0,0.0,0.09
-26.861111,28.884722,05-09-2011,0.0,0.0,0.17
-26.45,28.085833,05-09-2011,0.0,0.0,0.05
-29.160278,26.573333,05-09-2011,0.0,0.0,0.22
-28.768056,20.720556,05-09-2011,0.12,0.12,0.12
-25.73411,27.21422,06-09-2011,0.0,0.0,0.03
-29.380556,30.2775,06-09-2011,2.63,0.51,5.569999999999999
-27.398611,26.614722,06-09-2011,0.0,0.0,0.0
-27.671111,27.236944,06-09-2011,0.0,0.0,0.11
-28.69485,28.23487,06-09-2011,0.0,0.0,0.42
-29.615556,27.065278,06-09-2011,0.0,0.0,0.0
-28.883333,27.89,06-09-2011,0.0,0.0,0.1699999999999999
-31.104278,29.399722,06-09-2011,1.98,0.01,7.930000000000001
-31.396,29.2651,06-09-2011,1.25,0.02,5.839999999999999
-31.554722,29.245556,06-09-2011,1.25,0.02,5.839999999999999
-34.039722,22.133333,06-09-2011,1.61,0.26,4.609999999999999
-25.81048333,27.90955222,07-09-2011,0.0,0.0,0.09
-29.641944,30.6875,07-09-2011,2.849999999999999,0.08,6.04
-31.860278,18.6875,07-09-2011,7.9,0.0,9.26
-27.602222,29.942778,07-09-2011,0.08,0.0,1.23
-27.02314,28.59389,07-09-2011,0.0,0.0,0.17
-27.4275,28.525833,07-09-2011,0.0,0.0,0.67
-27.3,28.586944,07-09-2011,0.0,0.0,0.67
-27.044444,27.005,07-09-2011,0.0,0.0,0.0
-29.033333,23.983333,07-09-2011,0.0,0.0,0.0
-30.160091,27.40124,07-09-2011,0.0,0.0,0.0
-30.336111,27.359444,07-09-2011,0.0,0.0,0.11
-30.568333,29.422778,07-09-2011,1.9,0.02,6.959999999999999
-30.86013889,29.07125,07-09-2011,1.98,0.01,7.930000000000001
-30.77586667,29.03221667,07-09-2011,1.16,0.0,6.37
-34.02861,22.22222,07-09-2011,1.2200000000000002,0.08,3.09
-30.830556,26.921389,08-09-2011,0.0,0.0,0.08
-30.398056,30.601944,08-09-2011,1.15,0.31,12.56
-30.27402,30.69602,08-09-2011,1.15,0.31,12.56
-29.033333,23.983333,08-09-2011,0.0,0.0,0.0
-30.679722,26.7125,08-09-2011,0.0,0.0,0.01
-31.031389,28.883333,08-09-2011,0.14,0.0,4.78
-34.031944,22.053333,08-09-2011,1.5900000000000003,0.04,1.64
-29.658056,25.973333,09-09-2011,0.0,0.0,0.0
-31.000833,26.353056,09-09-2011,0.0,0.0,0.0
-28.760833,17.730278,10-09-2011,0.1,0.1,0.91
-26.970278,27.211111,12-09-2011,0.0,0.0,0.0
-27.01011111,26.69808333,13-09-2011,0.21,0.21,0.21
-24.679167,30.8025,13-09-2011,0.0,0.0,0.0
-24.183889,30.823889,13-09-2011,0.0,0.0,0.0
-25.127778,27.628889,13-09-2011,0.01,0.01,0.01
-25.20639,27.558,13-09-2011,0.01,0.01,0.01
-24.69514,27.40906,13-09-2011,0.0,0.0,0.0
-24.925278,29.324444,13-09-2011,0.0,0.0,0.0
-29.161667,30.629722,13-09-2011,2.47,2.36,3.71
-26.648056,27.089444,13-09-2011,0.1,0.1,0.1
-26.880278,26.965,13-09-2011,0.21,0.21,0.21
-27.802778,28.768333,13-09-2011,1.16,1.16,1.18
-26.98472222,26.63227778,13-09-2011,0.21,0.21,0.21
-29.033333,23.983333,13-09-2011,0.0,0.0,0.0
-30.679722,26.7125,13-09-2011,0.05,0.05,0.05
-31.396,29.2651,13-09-2011,5.57,5.37,5.720000000000001
-33.38056,19.30167,13-09-2011,2.0900000000000003,0.99,22.13000000000001
-33.31388889,19.07472222,13-09-2011,2.0900000000000003,0.99,22.13000000000001
-27.495556,26.074722,13-09-2011,0.07,0.07,0.07
-24.058889,31.237222,14-09-2011,0.5,0.5,0.5
-28.75,30.442778,14-09-2011,4.8,4.77,5.140000000000001
-29.380556,30.2775,14-09-2011,8.700000000000001,8.600000000000001,9.37
-26.73806,27.59194,14-09-2011,0.56,0.56,0.56
-27.4275,28.525833,14-09-2011,1.96,1.96,1.96
-27.3,28.586944,14-09-2011,1.96,1.96,1.96
-29.042222,24.6,14-09-2011,0.0,0.0,0.0
-29.028629,24.638389,14-09-2011,0.0,0.0,0.0
-30.160091,27.40124,14-09-2011,0.48,0.48,0.48
-34.250556,20.9925,14-09-2011,0.52,0.32,2.9000000000000004
-33.7075,18.97444444,14-09-2011,3.47,1.29,13.14
-29.161667,23.696389,15-09-2011,0.0,0.0,0.0
-30.398056,30.601944,15-09-2011,19.31,18.02,19.49
-27.169444,29.233889,15-09-2011,1.2100000000000002,1.2100000000000002,1.2100000000000002
-27.00222,28.76528,15-09-2011,1.3,1.3,1.3
-27.902778,24.615556,16-09-2011,0.0,0.0,0.0
-28.460833,21.248889,16-09-2011,0.0,0.0,0.0
-30.27402,30.69602,19-09-2011,19.020000000000003,1.0,20.320000000000004
-26.861111,28.884722,19-09-2011,1.3,0.0,1.3
-26.970278,27.211111,19-09-2011,1.75,0.0,1.75
-27.01011111,26.69808333,20-09-2011,0.21,0.0,0.21
-24.058889,31.237222,20-09-2011,0.94,0.23,0.94
-27.937778,31.209444,20-09-2011,6.980000000000001,1.93,6.990000000000001
-29.380556,30.2775,20-09-2011,13.19,1.96,13.28
-27.00222,28.76528,20-09-2011,1.3,0.0,1.3
-26.648056,27.089444,20-09-2011,0.11,0.0,0.11
-26.880278,26.965,20-09-2011,0.21,0.0,0.21
-26.98472222,26.63227778,20-09-2011,0.21,0.0,0.21
-33.501667,21.624167,20-09-2011,0.96,0.8400000000000001,1.03
-28.058889,30.373611,20-09-2011,5.69,1.24,5.69
-25.57877778,29.12747222,20-09-2011,0.6599999999999999,0.13,0.6599999999999999
-29.161667,23.696389,21-09-2011,0.0,0.0,0.0
-25.81048333,27.90955222,21-09-2011,0.13,0.01,0.22
-34.065833,20.404167,21-09-2011,2.06,1.85,2.2
-27.5275,30.858056,21-09-2011,5.73,2.45,5.7700000000000005
-28.404444,30.013056,21-09-2011,8.81,3.12,9.53
-28.141944,26.417778,21-09-2011,0.0,0.0,0.03
-29.033333,23.983333,21-09-2011,0.0,0.0,0.0
-33.818056,19.694722,21-09-2011,5.970000000000001,5.51,6.57
-34.075556,20.145556,21-09-2011,5.970000000000001,5.51,6.57
-29.161667,23.696389,22-09-2011,0.0,0.0,0.0
-27.38972222,26.46388889,22-09-2011,0.0,0.0,0.07
-27.398611,26.614722,22-09-2011,0.0,0.0,0.34
-33.897778,20.012778,22-09-2011,5.869999999999999,2.15,6.390000000000001
-29.641944,30.6875,23-09-2011,11.13,9.41,21.71
-28.760833,17.730278,24-09-2011,0.33,0.01,0.46
-29.641944,30.6875,24-09-2011,12.0,9.91,23.12
-25.513889,31.224444,26-09-2011,15.52,8.29,16.439999999999998
-29.7775,29.470833,26-09-2011,6.79,2.09,11.219999999999995
-29.987778,29.851667,26-09-2011,16.35,4.77,28.56000000000001
-29.744167,29.905833,26-09-2011,12.53,4.29,20.430000000000003
-27.169444,29.233889,26-09-2011,1.22,0.74,2.41
-26.73806,27.59194,26-09-2011,0.73,0.64,0.91
-26.45,28.085833,26-09-2011,1.0,0.87,1.29
-31.396,29.2651,26-09-2011,4.68,2.41,9.03
-31.554722,29.245556,26-09-2011,4.68,2.41,9.03
-24.282222,28.090278,27-09-2011,0.41,0.04,0.46
-25.127778,27.628889,27-09-2011,0.16,0.03,0.16
-25.20639,27.558,27-09-2011,0.16,0.03,0.16
-23.281,30.54305556,27-09-2011,2.72,0.15,3.26
-28.747778,31.745833,27-09-2011,13.250000000000002,1.58,14.98
-30.733889,29.828333,27-09-2011,14.62,4.79,20.07
-27.273889,28.49,27-09-2011,1.24,0.3,1.3
-27.3,28.586944,27-09-2011,1.24,0.3,1.3
-30.568333,29.422778,27-09-2011,8.659999999999998,2.38,11.26
-31.104278,29.399722,27-09-2011,7.749999999999999,3.03,10.11
-34.092222,21.295278,27-09-2011,0.9500000000000002,0.12,1.7100000000000002
-34.405833,19.600556,27-09-2011,1.94,0.09,5.9
-29.161667,23.696389,28-09-2011,0.04,0.04,0.04
-22.935,28.004167,28-09-2011,0.1,0.0,0.26
-23.763056,27.908611,28-09-2011,0.3,0.0,0.32
-24.768889,31.39,28-09-2011,13.73,0.67,14.22
-28.801278,31.955389,28-09-2011,11.25,1.44,12.26
-30.27402,30.69602,28-09-2011,14.72,5.28,18.71
-27.802778,28.768333,28-09-2011,1.87,0.78,1.99
-27.398611,26.614722,28-09-2011,0.9,0.78,0.9
-31.031389,28.883333,28-09-2011,5.93,2.24,7.719999999999999
-30.86013889,29.07125,28-09-2011,7.15,2.9799999999999995,9.45
-30.77586667,29.03221667,28-09-2011,5.93,2.24,7.719999999999999
-27.495556,26.074722,28-09-2011,0.4599999999999999,0.43,0.4599999999999999
-24.99328,30.81444,29-09-2011,7.83,0.41,9.46
-30.13573889,30.67422222,29-09-2011,10.6,6.220000000000001,19.17
-27.573056,24.746389,30-09-2011,0.8400000000000001,0.8300000000000001,0.8400000000000001
-27.902778,24.615556,30-09-2011,0.5700000000000001,0.5700000000000001,0.5700000000000001
-29.803611,30.516111,30-09-2011,19.16,15.22,28.09
-26.861111,28.884722,03-10-2011,32.14,29.61,33.13
-29.160278,26.573333,03-10-2011,12.13,11.91,12.13
-26.03611,30.99778,04-10-2011,32.16,17.49,42.93000000000001
-27.398611,26.614722,04-10-2011,14.61,13.59,14.73
-27.671111,27.236944,04-10-2011,21.19,19.01,21.95
-30.160091,27.40124,04-10-2011,34.42,33.37,35.36
-30.336111,27.359444,04-10-2011,29.500000000000004,27.03,30.15
-28.69485,28.23487,04-10-2011,24.23,23.72,24.6
-28.883333,27.89,04-10-2011,32.779999999999994,31.8,33.12
-31.5653,18.3306,04-10-2011,0.12,0.02,0.13
-25.45963889,28.26430556,04-10-2011,21.07,20.64,21.52
-28.338333,31.373611,04-10-2011,44.81,34.94,52.46000000000001
-28.068333,31.55,04-10-2011,44.19,32.84,52.35000000000001
-27.4,26.624722,04-10-2011,14.61,13.59,14.73
-29.161667,23.696389,05-10-2011,0.7999999999999999,0.09,0.7999999999999999
-25.81048333,27.90955222,05-10-2011,25.28,19.16,25.84
-29.641944,30.6875,05-10-2011,69.28,54.25,74.78999999999999
-31.860278,18.6875,05-10-2011,0.19,0.14,0.19
-27.00222,28.76528,05-10-2011,32.62,19.49,33.4
-27.02314,28.59389,05-10-2011,32.62,19.49,33.4
-27.273889,28.49,05-10-2011,33.59,21.570000000000004,33.92
-27.4275,28.525833,05-10-2011,33.59,21.570000000000004,33.92
-27.3,28.586944,05-10-2011,33.59,21.570000000000004,33.92
-30.830556,26.921389,06-10-2011,31.69,2.06,31.93
-30.679722,26.7125,06-10-2011,18.92,0.99,19.08
-30.160091,27.40124,06-10-2011,34.480000000000004,0.99,35.45
-30.336111,27.359444,06-10-2011,29.590000000000003,2.72,30.17
-31.000833,26.353056,07-10-2011,19.81,0.05,25.610000000000003
-28.460833,21.248889,07-10-2011,0.0,0.0,0.13
-28.760833,17.730278,08-10-2011,0.02,0.0,0.02
-27.602222,29.942778,08-10-2011,29.430000000000003,2.2,45.370000000000005
-27.169444,29.233889,10-10-2011,5.749999999999999,0.0,36.96
-27.01011111,26.69808333,11-10-2011,0.1,0.1,15.26
-24.183889,30.823889,11-10-2011,7.0600000000000005,0.77,28.22
-25.127778,27.628889,11-10-2011,0.0,0.0,14.34
-25.20639,27.558,11-10-2011,0.0,0.0,14.34
-24.69514,27.40906,11-10-2011,0.05,0.0,7.14
-25.73411,27.21422,11-10-2011,0.1999999999999999,0.18,21.82
-27.363611,31.783333,11-10-2011,2.7299999999999995,0.01,36.23
-26.648056,27.089444,11-10-2011,0.28,0.27,15.41
-26.970278,27.211111,11-10-2011,1.14,1.12,20.28
-26.880278,26.965,11-10-2011,0.1,0.1,15.26
-26.98472222,26.63227778,11-10-2011,0.1,0.1,15.26
-27.573056,24.746389,11-10-2011,0.0,0.0,3.0
-29.028629,24.638389,11-10-2011,0.0,0.0,0.8
-30.160091,27.40124,11-10-2011,0.1099999999999999,0.01,34.49
-33.31388889,19.07472222,11-10-2011,0.7,0.01,6.38
-29.161667,23.696389,12-10-2011,0.0,0.0,0.19
-24.058889,31.237222,12-10-2011,2.32,0.02,25.92
-26.905,32.324722,12-10-2011,0.8300000000000001,0.06,20.01
-26.73806,27.59194,12-10-2011,1.1,1.09,22.090000000000003
-31.000833,26.353056,12-10-2011,0.02,0.01,19.82
-30.679722,26.7125,12-10-2011,0.01,0.0,16.71
-33.7075,18.97444444,12-10-2011,0.02,0.0,1.85
-24.679167,30.8025,13-10-2011,0.11,0.08,24.82
-34.250556,20.9925,13-10-2011,1.0,0.8,4.98
-34.031944,22.053333,13-10-2011,0.5599999999999999,0.54,12.869999999999996
-34.039722,22.133333,13-10-2011,0.5599999999999999,0.54,12.869999999999996
-34.02861,22.22222,14-10-2011,1.35,1.35,14.250000000000002
-27.01011111,26.69808333,17-10-2011,0.17,0.0,0.17
-25.99136,27.84208,17-10-2011,0.92,0.16,0.97
-26.861111,28.884722,17-10-2011,0.5700000000000001,0.12,0.94
-26.73806,27.59194,17-10-2011,1.1800000000000002,0.04,1.1900000000000002
-26.98472222,26.63227778,17-10-2011,0.17,0.0,0.17
-29.042222,24.6,17-10-2011,0.0,0.0,0.0
-29.380556,30.2775,18-10-2011,11.24,11.07,11.37
-27.00222,28.76528,18-10-2011,1.14,0.69,1.15
-26.648056,27.089444,18-10-2011,1.2999999999999998,0.9,1.31
-26.970278,27.211111,18-10-2011,2.33,0.55,2.3600000000000003
-26.880278,26.965,18-10-2011,0.8,0.65,0.8200000000000001
-28.141944,26.417778,18-10-2011,0.39,0.39,0.39
-31.436944,20.474722,18-10-2011,0.8,0.51,0.97
